Sim time (min), Sim time (max), Sim time (ave), Cnv time (min), Cnv time (max), Cnv time (ave), Vis time (min), Vis time (max), Vis time (ave)
0.379983, 0.380047, 0.380014, 0.076605, 0.076666, 0.0766454, 7e-06, 8e-06, 7.5e-06
0.392869, 0.392917, 0.392892, 0.076567, 0.076597, 0.0765859, 6e-06, 9e-06, 7.75e-06
0.387087, 0.387132, 0.387104, 0.07672, 0.076762, 0.0767433, 7e-06, 8e-06, 7.25e-06
0.380865, 0.380907, 0.380883, 0.07625, 0.076284, 0.0762677, 7e-06, 9e-06, 7.75e-06
0.386633, 0.386693, 0.386666, 0.07708, 0.077132, 0.0771144, 7e-06, 8e-06, 7.375e-06
0.387569, 0.387626, 0.387595, 0.076697, 0.076738, 0.0767214, 6e-06, 9e-06, 7.75e-06
0.381757, 0.381818, 0.381786, 0.076843, 0.076893, 0.0768719, 7e-06, 8e-06, 7.25e-06
0.388304, 0.388389, 0.388339, 0.076712, 0.07678, 0.076756, 7e-06, 9e-06, 8e-06
0.393831, 0.393875, 0.393848, 0.077053, 0.077093, 0.0770743, 8e-06, 1e-05, 8.375e-06
0.384268, 0.384311, 0.384285, 0.076469, 0.07651, 0.0764913, 7e-06, 9e-06, 8.125e-06
0.385819, 0.385878, 0.38585, 0.076864, 0.0769, 0.0768874, 7e-06, 9e-06, 8e-06
0.382382, 0.382449, 0.382414, 0.076754, 0.076807, 0.0767844, 7e-06, 8e-06, 7.625e-06
0.383719, 0.383755, 0.383734, 0.076848, 0.07688, 0.0768636, 7e-06, 8e-06, 7.375e-06
0.390579, 0.390636, 0.390606, 0.076681, 0.076722, 0.076706, 7e-06, 8e-06, 7.75e-06
0.378557, 0.378607, 0.378579, 0.076662, 0.0767, 0.0766843, 7e-06, 9e-06, 7.75e-06
0.381764, 0.381833, 0.381795, 0.077058, 0.077111, 0.0770899, 7e-06, 8e-06, 7.75e-06
0.382743, 0.382801, 0.382772, 0.076912, 0.076953, 0.076936, 6e-06, 8e-06, 7.75e-06
0.382598, 0.382666, 0.382631, 0.076894, 0.076959, 0.0769362, 7e-06, 8e-06, 7.375e-06
0.384843, 0.384893, 0.384865, 0.076785, 0.076825, 0.0768091, 8e-06, 9e-06, 8.875e-06
0.392805, 0.392867, 0.392836, 0.076453, 0.076511, 0.0764918, 8e-06, 9e-06, 8.875e-06
0.392881, 0.392938, 0.392909, 0.076484, 0.076542, 0.0765224, 6e-06, 8e-06, 7.5e-06
0.388876, 0.388942, 0.38891, 0.076644, 0.076693, 0.0766711, 7e-06, 9e-06, 7.75e-06
0.388654, 0.388705, 0.388678, 0.076925, 0.076957, 0.0769461, 6e-06, 8e-06, 7.125e-06
0.383191, 0.383249, 0.383221, 0.076685, 0.076723, 0.0767074, 7e-06, 9e-06, 7.625e-06
0.39181, 0.391868, 0.391838, 0.076827, 0.076886, 0.0768662, 7e-06, 8e-06, 7.375e-06
0.38564, 0.385691, 0.385662, 0.07633, 0.076374, 0.0763555, 7e-06, 8e-06, 7.5e-06
0.389043, 0.389091, 0.389064, 0.076934, 0.07697, 0.0769541, 7e-06, 8e-06, 7.625e-06
0.387643, 0.387724, 0.387679, 0.083052, 0.083113, 0.0830927, 6e-06, 8e-06, 7.375e-06
0.384504, 0.384561, 0.384531, 0.076876, 0.076917, 0.0769005, 7e-06, 8e-06, 7.75e-06
0.388923, 0.388985, 0.388955, 0.076662, 0.076719, 0.0766995, 8e-06, 1e-05, 8.875e-06
0.378449, 0.378492, 0.378468, 0.076953, 0.076989, 0.0769738, 7e-06, 8e-06, 7.375e-06
0.380412, 0.38048, 0.380445, 0.076742, 0.076792, 0.0767718, 6e-06, 8e-06, 7.375e-06
0.395016, 0.395064, 0.395036, 0.076814, 0.076855, 0.0768367, 7e-06, 8e-06, 7.875e-06
0.393914, 0.394867, 0.394046, 0.075799, 0.076747, 0.0766143, 7e-06, 8e-06, 7.125e-06
0.382515, 0.382574, 0.382544, 0.076692, 0.076751, 0.076731, 8e-06, 8e-06, 8e-06
0.390191, 0.390236, 0.390212, 0.076495, 0.076536, 0.0765136, 7e-06, 8e-06, 7.25e-06
0.376071, 0.376136, 0.376101, 0.076926, 0.076981, 0.0769574, 7e-06, 8e-06, 7.5e-06
0.393024, 0.39308, 0.393051, 0.076545, 0.076584, 0.0765679, 7e-06, 8e-06, 7.875e-06
0.397484, 0.397544, 0.397516, 0.076611, 0.076662, 0.076648, 217.672, 217.693, 217.675
0.423243, 0.4244, 0.423399, 0.07947, 0.080632, 0.0804738, 7e-06, 9e-06, 8e-06
0.382777, 0.382815, 0.38279, 0.077185, 0.077212, 0.0772009, 7e-06, 8e-06, 7.75e-06
0.379732, 0.379788, 0.379759, 0.077282, 0.077323, 0.0773065, 7e-06, 8e-06, 7.875e-06
0.377688, 0.377739, 0.377713, 0.077587, 0.077625, 0.0776094, 7e-06, 8e-06, 7.625e-06
0.39572, 0.395785, 0.395753, 0.08659, 0.086661, 0.0866326, 7e-06, 9e-06, 7.75e-06
0.378067, 0.378119, 0.37809, 0.077482, 0.07754, 0.0775216, 7e-06, 9e-06, 8e-06
0.377853, 0.377893, 0.377868, 0.077118, 0.077145, 0.0771366, 7e-06, 8e-06, 7.25e-06
0.378999, 0.379056, 0.379028, 0.077363, 0.077399, 0.0773856, 7e-06, 8e-06, 7.875e-06
0.379831, 0.379886, 0.379856, 0.077304, 0.077348, 0.0773298, 7e-06, 8e-06, 7.75e-06
0.378373, 0.378434, 0.3784, 0.077396, 0.077459, 0.0774385, 8e-06, 9e-06, 8.5e-06
0.378121, 0.378172, 0.378143, 0.077545, 0.077587, 0.0775694, 8e-06, 1e-05, 9.125e-06
0.377623, 0.377679, 0.377648, 0.077283, 0.077325, 0.0773083, 7e-06, 1e-05, 8.5e-06
0.377703, 0.377729, 0.377713, 0.07722, 0.077248, 0.077237, 7e-06, 1e-05, 8.125e-06
0.377471, 0.377531, 0.377499, 0.077418, 0.077463, 0.077446, 7e-06, 1e-05, 8.125e-06
0.379317, 0.37937, 0.379341, 0.076932, 0.076969, 0.0769553, 7e-06, 9e-06, 8.25e-06
0.378713, 0.37877, 0.378741, 0.077534, 0.077574, 0.0775575, 7e-06, 1e-05, 8e-06
0.37951, 0.379563, 0.379534, 0.077199, 0.077241, 0.0772247, 8e-06, 1e-05, 8.5e-06
0.379413, 0.379464, 0.379437, 0.077388, 0.077424, 0.0774094, 6e-06, 1e-05, 8e-06
0.377897, 0.377946, 0.377918, 0.077537, 0.07758, 0.0775614, 7e-06, 1.1e-05, 8e-06
0.386183, 0.386236, 0.386207, 0.07793, 0.077973, 0.077954, 8e-06, 1.1e-05, 9.375e-06
0.377577, 0.377621, 0.377593, 0.07735, 0.077389, 0.0773728, 7e-06, 1.1e-05, 8.375e-06
0.37626, 0.376321, 0.376289, 0.077309, 0.077355, 0.0773381, 7e-06, 9e-06, 8e-06
0.376589, 0.376645, 0.376615, 0.077444, 0.077484, 0.0774678, 7e-06, 1.1e-05, 8.75e-06
0.377252, 0.377303, 0.377275, 0.077847, 0.077887, 0.0778687, 7e-06, 1e-05, 8.375e-06
0.376642, 0.376695, 0.376667, 0.077131, 0.077171, 0.0771556, 7e-06, 1e-05, 8e-06
0.37608, 0.376125, 0.3761, 0.077371, 0.077414, 0.077391, 7e-06, 1e-05, 8.625e-06
0.377738, 0.377789, 0.377759, 0.077352, 0.077397, 0.0773771, 7e-06, 1e-05, 8.375e-06
0.376165, 0.376228, 0.376195, 0.077333, 0.077381, 0.0773614, 7e-06, 1e-05, 7.75e-06
0.377348, 0.377402, 0.377374, 0.077157, 0.077195, 0.0771798, 7e-06, 9e-06, 8.25e-06
0.376285, 0.376336, 0.376308, 0.077515, 0.07756, 0.0775399, 8e-06, 1.1e-05, 9.125e-06
0.378066, 0.378113, 0.378088, 0.077455, 0.077499, 0.0774759, 8e-06, 1e-05, 8.25e-06
0.377397, 0.377451, 0.377424, 0.077097, 0.07714, 0.0771222, 8e-06, 9e-06, 8.25e-06
0.378054, 0.378099, 0.378072, 0.077462, 0.077507, 0.0774873, 8e-06, 1e-05, 8.75e-06
0.375233, 0.375283, 0.375256, 0.077643, 0.077681, 0.0776654, 8e-06, 1e-05, 8.5e-06
0.376295, 0.376342, 0.376314, 0.07785, 0.077893, 0.0778729, 7e-06, 9e-06, 8.125e-06
0.375811, 0.375853, 0.375832, 0.07732, 0.077349, 0.0773386, 7e-06, 9e-06, 7.875e-06
0.376448, 0.376496, 0.376466, 0.0773, 0.077346, 0.0773254, 8e-06, 1e-05, 8.375e-06
0.375876, 0.37593, 0.375902, 0.077434, 0.077474, 0.0774574, 8e-06, 9e-06, 8.125e-06
0.376726, 0.376764, 0.376741, 0.077366, 0.0774, 0.0773852, 8e-06, 1e-05, 8.875e-06
0.375725, 0.375782, 0.375752, 0.076821, 0.076863, 0.076845, 8e-06, 1e-05, 8.875e-06
0.393106, 0.393153, 0.393128, 0.084429, 0.084473, 0.0844499, 8e-06, 1e-05, 8.875e-06
0.375959, 0.376023, 0.375988, 0.076756, 0.076807, 0.076785, 7e-06, 9e-06, 8.125e-06
0.375961, 0.376016, 0.375986, 0.077344, 0.077385, 0.0773693, 7e-06, 1e-05, 8.125e-06
0.375817, 0.375863, 0.375834, 0.077366, 0.077408, 0.0773906, 8e-06, 9e-06, 8.375e-06
0.376366, 0.376445, 0.376404, 0.077185, 0.07725, 0.0772169, 7e-06, 9e-06, 8.125e-06
0.376301, 0.376364, 0.376329, 0.077798, 0.07785, 0.0778279, 7e-06, 1e-05, 8e-06
0.377618, 0.377679, 0.377648, 0.07723, 0.077274, 0.0772554, 8e-06, 1e-05, 8.625e-06
0.376642, 0.376691, 0.376662, 0.077131, 0.077175, 0.0771555, 8e-06, 1e-05, 8.25e-06
0.377912, 0.377968, 0.37794, 0.07695, 0.076991, 0.0769747, 7e-06, 9e-06, 8.25e-06
0.375469, 0.375507, 0.375483, 0.077289, 0.077325, 0.0773098, 9e-06, 1e-05, 9.125e-06
0.376328, 0.376377, 0.376348, 0.07773, 0.077777, 0.0777549, 7e-06, 1e-05, 8.5e-06
0.37531, 0.375364, 0.375336, 0.077266, 0.077304, 0.0772892, 7e-06, 1e-05, 8.25e-06
0.376081, 0.376141, 0.376113, 0.07692, 0.076957, 0.0769446, 7e-06, 1e-05, 8.25e-06
0.375869, 0.375915, 0.375887, 0.077449, 0.077492, 0.077473, 7e-06, 1e-05, 7.625e-06
0.376307, 0.376362, 0.376334, 0.077174, 0.077213, 0.0771959, 7e-06, 1e-05, 7.875e-06
0.376007, 0.376063, 0.376033, 0.077417, 0.077455, 0.0774419, 7e-06, 9e-06, 7.875e-06
0.376404, 0.376452, 0.376423, 0.07807, 0.078113, 0.0780939, 7e-06, 9e-06, 8.375e-06
0.375698, 0.375756, 0.375726, 0.076849, 0.07691, 0.0768891, 6e-06, 9e-06, 7.5e-06
0.376173, 0.376227, 0.376197, 0.077549, 0.077591, 0.0775743, 8e-06, 1e-05, 8.375e-06
0.386058, 0.386104, 0.386076, 0.078167, 0.078209, 0.0781898, 8e-06, 1.2e-05, 9e-06
0.377126, 0.377176, 0.377149, 0.077546, 0.077584, 0.0775679, 8e-06, 1e-05, 8.75e-06
0.376993, 0.377041, 0.377014, 0.077266, 0.0773, 0.0772865, 7e-06, 9e-06, 8e-06
0.377793, 0.377837, 0.377811, 0.077342, 0.077383, 0.0773637, 8e-06, 8e-06, 8e-06
0.376993, 0.377043, 0.377017, 0.07748, 0.077518, 0.0775015, 7e-06, 9e-06, 7.75e-06
0.376109, 0.376162, 0.376134, 0.077406, 0.077445, 0.0774289, 7e-06, 9e-06, 8.25e-06
0.37538, 0.375432, 0.375404, 0.077065, 0.077107, 0.0770874, 8e-06, 9e-06, 8.125e-06
0.376487, 0.376538, 0.376511, 0.077461, 0.0775, 0.0774845, 7e-06, 8e-06, 7.75e-06
0.388348, 0.388399, 0.388368, 0.080146, 0.08019, 0.0801703, 7e-06, 9e-06, 7.625e-06
0.386132, 0.386173, 0.386147, 0.077453, 0.077488, 0.0774729, 7e-06, 1e-05, 8.125e-06
0.37545, 0.37551, 0.375479, 0.077755, 0.077811, 0.0777937, 8e-06, 1e-05, 8.5e-06
0.377933, 0.377989, 0.377958, 0.077449, 0.077492, 0.0774758, 7e-06, 9e-06, 8e-06
0.374991, 0.375052, 0.375024, 0.077408, 0.077446, 0.0774273, 7e-06, 8e-06, 7.625e-06
0.376312, 0.37637, 0.37634, 0.0772, 0.077257, 0.0772382, 7e-06, 8e-06, 7.875e-06
0.375249, 0.375311, 0.375278, 0.077307, 0.077352, 0.0773351, 7e-06, 8e-06, 7.875e-06
0.385671, 0.385711, 0.385687, 0.077499, 0.077536, 0.0775175, 7e-06, 8e-06, 7.25e-06
0.376469, 0.376527, 0.376491, 0.077267, 0.077318, 0.0772965, 7e-06, 8e-06, 7.25e-06
0.375572, 0.375627, 0.375597, 0.076917, 0.076974, 0.0769559, 7e-06, 8e-06, 7.875e-06
0.377235, 0.377284, 0.377259, 0.077141, 0.077177, 0.0771609, 8e-06, 8e-06, 8e-06
0.377371, 0.377425, 0.377397, 0.077183, 0.077221, 0.0772055, 7e-06, 8e-06, 7.25e-06
0.376746, 0.376786, 0.376762, 0.077207, 0.077246, 0.0772282, 8e-06, 9e-06, 8.625e-06
0.375499, 0.375538, 0.375515, 0.077239, 0.077272, 0.0772565, 7e-06, 9e-06, 8e-06
0.375196, 0.375267, 0.37523, 0.077195, 0.077262, 0.077227, 7e-06, 8e-06, 7.375e-06
0.375636, 0.37569, 0.375661, 0.077054, 0.077094, 0.0770765, 7e-06, 8e-06, 7.75e-06
0.374952, 0.375032, 0.374984, 0.076953, 0.07702, 0.0769971, 7e-06, 8e-06, 7.375e-06
0.375478, 0.375528, 0.375501, 0.07707, 0.077111, 0.0770933, 6e-06, 8e-06, 7.25e-06
0.374471, 0.374529, 0.374499, 0.077148, 0.077205, 0.0771867, 6e-06, 8e-06, 7.5e-06
0.375423, 0.375488, 0.375453, 0.076958, 0.077006, 0.0769864, 6e-06, 8e-06, 7.375e-06
0.375126, 0.375182, 0.375153, 0.076929, 0.076969, 0.0769539, 7e-06, 8e-06, 7.5e-06
0.375461, 0.375518, 0.375487, 0.077156, 0.077215, 0.0771964, 7e-06, 8e-06, 7.625e-06
0.375331, 0.375399, 0.375364, 0.077788, 0.077841, 0.0778171, 8e-06, 9e-06, 8.25e-06
0.375652, 0.375709, 0.375679, 0.077237, 0.07728, 0.077262, 7e-06, 1e-05, 8.5e-06
0.375017, 0.375072, 0.375046, 0.077479, 0.077513, 0.077501, 7e-06, 8e-06, 7.125e-06
0.385813, 0.385865, 0.385839, 0.077953, 0.077981, 0.0779731, 7e-06, 8e-06, 7.375e-06
0.378132, 0.378183, 0.378154, 0.076925, 0.076965, 0.0769491, 6e-06, 8e-06, 7.25e-06
0.376768, 0.37682, 0.376794, 0.076797, 0.076827, 0.0768174, 7e-06, 9e-06, 7.875e-06
0.375055, 0.375101, 0.375075, 0.077063, 0.077102, 0.0770835, 7e-06, 9e-06, 7.625e-06
0.375824, 0.37588, 0.375852, 0.077341, 0.077381, 0.0773645, 7e-06, 8e-06, 7.625e-06
0.375446, 0.375505, 0.375477, 0.076922, 0.07697, 0.0769575, 7e-06, 8e-06, 7.875e-06
0.375722, 0.375766, 0.375741, 0.077278, 0.077321, 0.0772991, 7e-06, 8e-06, 7.875e-06
0.375639, 0.375695, 0.375666, 0.076949, 0.07699, 0.0769749, 7e-06, 9e-06, 8.25e-06
0.375383, 0.375439, 0.37541, 0.07713, 0.077168, 0.0771559, 8e-06, 9e-06, 8.375e-06
0.374811, 0.374858, 0.374835, 0.077181, 0.077213, 0.0772002, 7e-06, 8e-06, 7.625e-06
0.375102, 0.375154, 0.375126, 0.077441, 0.077479, 0.077464, 7e-06, 9e-06, 7.75e-06
0.374669, 0.374707, 0.374686, 0.076997, 0.077032, 0.0770143, 6e-06, 8e-06, 7.25e-06
0.374326, 0.374373, 0.374348, 0.077349, 0.077381, 0.0773688, 7e-06, 9e-06, 8e-06
0.375106, 0.375166, 0.375135, 0.077097, 0.077155, 0.0771359, 7e-06, 8e-06, 7.25e-06
0.376394, 0.376455, 0.376424, 0.077148, 0.077201, 0.077187, 7e-06, 8e-06, 7.125e-06
0.374876, 0.374907, 0.374887, 0.077013, 0.077044, 0.0770309, 7e-06, 8e-06, 7.625e-06
0.375963, 0.376021, 0.375992, 0.07722, 0.077263, 0.0772445, 7e-06, 8e-06, 7.625e-06
0.376124, 0.376171, 0.376145, 0.076826, 0.076862, 0.0768485, 8e-06, 9e-06, 8.125e-06
0.37594, 0.375981, 0.375957, 0.076938, 0.076973, 0.0769581, 7e-06, 8e-06, 7.625e-06
0.37466, 0.374715, 0.374687, 0.077867, 0.077903, 0.0778906, 7e-06, 8e-06, 7.875e-06
0.374058, 0.374107, 0.374081, 0.077048, 0.077081, 0.077069, 7e-06, 8e-06, 7.75e-06
0.373702, 0.373769, 0.373735, 0.077312, 0.077361, 0.0773418, 7e-06, 8e-06, 7.25e-06
0.373695, 0.373745, 0.373719, 0.077211, 0.077239, 0.0772299, 7e-06, 8e-06, 7.75e-06
0.3737, 0.373773, 0.37374, 0.07725, 0.077288, 0.0772764, 7e-06, 8e-06, 7.25e-06
0.373645, 0.373705, 0.373675, 0.077535, 0.077571, 0.0775591, 7e-06, 8e-06, 7.375e-06
0.373409, 0.373469, 0.37344, 0.077345, 0.077383, 0.0773691, 7e-06, 8e-06, 7.375e-06
0.373554, 0.37361, 0.373583, 0.077092, 0.077129, 0.0771156, 8e-06, 8e-06, 8e-06
0.373476, 0.373527, 0.373501, 0.077276, 0.077306, 0.0772956, 8e-06, 9e-06, 8.875e-06
0.374132, 0.374187, 0.374158, 0.077083, 0.077125, 0.0771077, 7e-06, 9e-06, 8e-06
0.374354, 0.374405, 0.374378, 0.076985, 0.077021, 0.0770065, 7e-06, 8e-06, 7.5e-06
0.373873, 0.373942, 0.373909, 0.077783, 0.077834, 0.0778106, 7e-06, 9e-06, 7.5e-06
0.373315, 0.373372, 0.373343, 0.0771, 0.077153, 0.077136, 7e-06, 8e-06, 7.375e-06
0.375347, 0.375401, 0.375376, 0.077225, 0.077255, 0.0772446, 6e-06, 8e-06, 7.375e-06
0.375973, 0.376021, 0.375993, 0.076793, 0.076833, 0.0768163, 7e-06, 8e-06, 7.375e-06
0.373796, 0.37385, 0.373823, 0.077143, 0.077179, 0.0771665, 6e-06, 8e-06, 7.75e-06
0.373924, 0.373972, 0.373946, 0.076881, 0.076919, 0.0769026, 6e-06, 8e-06, 7e-06
0.373537, 0.373592, 0.373562, 0.076968, 0.077033, 0.0770071, 6e-06, 8e-06, 7.25e-06
0.373857, 0.373912, 0.373884, 0.077184, 0.077223, 0.0772069, 7e-06, 9e-06, 8e-06
0.37455, 0.374602, 0.374575, 0.076951, 0.076988, 0.0769745, 8e-06, 9e-06, 8.125e-06
0.373764, 0.373819, 0.37379, 0.077037, 0.077075, 0.0770595, 7e-06, 8e-06, 7.5e-06
0.373766, 0.37382, 0.373796, 0.077031, 0.077063, 0.0770499, 6e-06, 8e-06, 7.375e-06
0.375591, 0.375652, 0.375618, 0.077853, 0.077905, 0.0778829, 7e-06, 8e-06, 7.5e-06
0.375914, 0.375962, 0.375932, 0.077226, 0.077272, 0.0772515, 7e-06, 9e-06, 8e-06
0.373199, 0.373256, 0.373226, 0.077632, 0.077673, 0.0776563, 7e-06, 8e-06, 7.375e-06
0.390535, 0.390625, 0.390573, 0.085592, 0.085665, 0.0856384, 7e-06, 9e-06, 7.5e-06
0.373642, 0.373696, 0.373668, 0.076983, 0.077023, 0.0770064, 7e-06, 8e-06, 7.75e-06
0.373329, 0.37339, 0.373357, 0.077274, 0.077339, 0.077316, 7e-06, 8e-06, 7.5e-06
0.373551, 0.373631, 0.3736, 0.07701, 0.077064, 0.0770475, 8e-06, 8e-06, 8e-06
0.376507, 0.376553, 0.376526, 0.077421, 0.077464, 0.077444, 7e-06, 1.1e-05, 8.5e-06
0.374567, 0.374612, 0.374584, 0.076835, 0.076875, 0.0768576, 7e-06, 1.1e-05, 7.75e-06
0.372965, 0.373021, 0.372992, 0.076861, 0.076902, 0.076886, 7e-06, 1.1e-05, 7.5e-06
0.372905, 0.372967, 0.372935, 0.077093, 0.077137, 0.0771192, 6e-06, 1.1e-05, 7.875e-06
0.373233, 0.373283, 0.373255, 0.077138, 0.077183, 0.0771607, 7e-06, 1e-05, 7.875e-06
0.372581, 0.372663, 0.372615, 0.077224, 0.077288, 0.0772664, 7e-06, 1.1e-05, 7.5e-06
0.373723, 0.373778, 0.373752, 0.077077, 0.077118, 0.0771002, 7e-06, 1.1e-05, 7.625e-06
0.373096, 0.373144, 0.373115, 0.076966, 0.077009, 0.0769894, 7e-06, 1.3e-05, 8.125e-06
0.372924, 0.37298, 0.372949, 0.077255, 0.077298, 0.0772813, 6e-06, 1.1e-05, 7.625e-06
0.373091, 0.373151, 0.373118, 0.076874, 0.076919, 0.0769019, 8e-06, 9e-06, 8.375e-06
0.373093, 0.373184, 0.373128, 0.076972, 0.077047, 0.0770229, 8e-06, 9e-06, 8.125e-06
0.387528, 0.387586, 0.387557, 0.077618, 0.077671, 0.0776544, 7e-06, 1.1e-05, 7.625e-06
0.384375, 0.38443, 0.3844, 0.077241, 0.07728, 0.077264, 7e-06, 8e-06, 7.875e-06
0.375566, 0.375647, 0.375598, 0.076767, 0.076832, 0.0768101, 6e-06, 8e-06, 7.625e-06
0.374163, 0.374229, 0.374195, 0.077543, 0.077609, 0.0775863, 7e-06, 9e-06, 7.625e-06
0.37823, 0.378289, 0.37826, 0.077863, 0.077901, 0.077888, 7e-06, 8e-06, 7.75e-06
0.382908, 0.382965, 0.382937, 0.076844, 0.076903, 0.0768816, 6e-06, 8e-06, 7.375e-06
0.379304, 0.379364, 0.379332, 0.076945, 0.077007, 0.0769851, 6e-06, 7e-06, 6.75e-06
0.376072, 0.376116, 0.376089, 0.077052, 0.077094, 0.077075, 6e-06, 9e-06, 7.5e-06
0.384075, 0.384132, 0.384103, 0.077102, 0.077142, 0.0771258, 7e-06, 1e-05, 8.5e-06
0.378769, 0.378823, 0.378795, 0.077209, 0.077246, 0.0772309, 7e-06, 9e-06, 8.25e-06
0.389684, 0.389742, 0.389712, 0.076977, 0.077035, 0.0770161, 6e-06, 8e-06, 7.375e-06
0.386323, 0.38637, 0.386344, 0.076953, 0.076988, 0.0769739, 7e-06, 8e-06, 7.375e-06
0.383312, 0.383387, 0.38335, 0.077146, 0.077208, 0.0771782, 7e-06, 9e-06, 7.625e-06
0.378218, 0.378273, 0.378245, 0.077006, 0.077047, 0.0770287, 7e-06, 8e-06, 7.375e-06
0.385637, 0.3857, 0.385668, 0.076936, 0.07698, 0.0769622, 7e-06, 9e-06, 7.625e-06
0.385683, 0.385753, 0.385722, 0.077417, 0.077463, 0.0774428, 7e-06, 9e-06, 7.5e-06
0.379899, 0.379952, 0.379926, 0.076958, 0.076994, 0.0769791, 6e-06, 2.3e-05, 1.2625e-05
0.384862, 0.384925, 0.384893, 0.07721, 0.077274, 0.0772505, 6e-06, 8e-06, 7e-06
0.391936, 0.391994, 0.391966, 0.07694, 0.07698, 0.0769638, 7e-06, 9e-06, 8.125e-06
0.382406, 0.382464, 0.382432, 0.077242, 0.077284, 0.0772687, 8e-06, 9e-06, 8.25e-06
0.38006, 0.380143, 0.380094, 0.076794, 0.076863, 0.0768395, 7e-06, 8e-06, 7.875e-06
0.392794, 0.392857, 0.392826, 0.083756, 0.083816, 0.0837952, 7e-06, 9e-06, 7.875e-06
0.379647, 0.379696, 0.379669, 0.076712, 0.07675, 0.0767319, 7e-06, 1.7e-05, 1.3625e-05
0.381771, 0.381824, 0.381797, 0.076887, 0.076925, 0.0769099, 6e-06, 8e-06, 7.375e-06
0.373127, 0.373209, 0.373162, 0.07713, 0.077196, 0.0771726, 7e-06, 9e-06, 7.625e-06
0.378444, 0.3785, 0.378471, 0.077028, 0.077066, 0.0770512, 7e-06, 8e-06, 7.125e-06
0.372499, 0.37255, 0.372522, 0.076982, 0.077024, 0.0770073, 6e-06, 8e-06, 6.875e-06
0.384068, 0.384126, 0.384095, 0.076823, 0.076877, 0.0768489, 7e-06, 8e-06, 7.5e-06
0.390413, 0.390466, 0.390438, 0.077501, 0.077541, 0.0775237, 7e-06, 9e-06, 8.125e-06
0.385456, 0.385513, 0.385484, 0.076982, 0.077026, 0.0770066, 8e-06, 8e-06, 8e-06
0.393103, 0.393171, 0.393135, 0.077073, 0.077124, 0.0771032, 6e-06, 9e-06, 7.125e-06
0.387589, 0.387646, 0.387615, 0.077022, 0.077066, 0.077048, 7e-06, 9e-06, 7.875e-06
0.382994, 0.38305, 0.383022, 0.077227, 0.077263, 0.0772491, 7e-06, 8e-06, 7.5e-06
0.378565, 0.378623, 0.37859, 0.076899, 0.076941, 0.0769261, 7e-06, 8e-06, 7.25e-06
0.389621, 0.38968, 0.38965, 0.077136, 0.077178, 0.0771614, 6e-06, 8e-06, 7.5e-06
0.383002, 0.383081, 0.383036, 0.076912, 0.076974, 0.0769535, 7e-06, 9e-06, 7.75e-06
0.387768, 0.387822, 0.387795, 0.077038, 0.077078, 0.0770599, 7e-06, 8e-06, 7.5e-06
0.389445, 0.389527, 0.38948, 0.076824, 0.076889, 0.0768653, 6e-06, 8e-06, 7.625e-06
0.383143, 0.383185, 0.383161, 0.076932, 0.076965, 0.07695, 8e-06, 9e-06, 8.125e-06
0.393385, 0.393436, 0.393407, 0.077303, 0.07734, 0.0773259, 7e-06, 9e-06, 8.125e-06
0.405101, 0.405159, 0.40513, 0.077642, 0.077679, 0.0776663, 7e-06, 9e-06, 7.875e-06
0.387842, 0.387926, 0.387879, 0.076851, 0.076914, 0.0768915, 7e-06, 8e-06, 7.625e-06
0.394737, 0.394793, 0.394763, 0.076905, 0.076963, 0.076944, 7e-06, 8e-06, 7.5e-06
0.384703, 0.384761, 0.384733, 0.077024, 0.077083, 0.0770621, 7e-06, 8e-06, 7.875e-06
0.389807, 0.389873, 0.389838, 0.077035, 0.077088, 0.0770661, 7e-06, 8e-06, 7.25e-06
0.396028, 0.396082, 0.396052, 0.077079, 0.077121, 0.0771042, 7e-06, 9e-06, 7.5e-06
0.391341, 0.391428, 0.391378, 0.07682, 0.076887, 0.0768631, 7e-06, 8e-06, 7.75e-06
0.390513, 0.390593, 0.390544, 0.083392, 0.083458, 0.083435, 7e-06, 1e-05, 7.875e-06
0.405338, 0.40539, 0.405365, 0.077102, 0.077137, 0.0771226, 219.053, 219.074, 219.056
0.420948, 0.421003, 0.420972, 0.079806, 0.079854, 0.0798292, 7e-06, 8e-06, 7.75e-06
0.375034, 0.375078, 0.375053, 0.076545, 0.076581, 0.0765635, 7e-06, 8e-06, 7.875e-06
0.374779, 0.374828, 0.3748, 0.076708, 0.076747, 0.0767292, 7e-06, 9e-06, 8.375e-06
0.37665, 0.376706, 0.376677, 0.076405, 0.076444, 0.0764292, 7e-06, 8e-06, 7.875e-06
0.374146, 0.374173, 0.374156, 0.076502, 0.076535, 0.076523, 7e-06, 9e-06, 8.125e-06
0.375333, 0.375375, 0.37535, 0.076295, 0.076334, 0.0763146, 7e-06, 8e-06, 7.625e-06
0.374563, 0.37459, 0.374574, 0.076413, 0.076447, 0.0764337, 7e-06, 8e-06, 7.875e-06
0.375011, 0.375039, 0.37502, 0.076399, 0.076429, 0.0764181, 7e-06, 8e-06, 7.625e-06
0.374025, 0.374084, 0.374052, 0.076029, 0.076085, 0.0760564, 7e-06, 8e-06, 7.75e-06
0.374948, 0.374988, 0.374964, 0.076757, 0.07679, 0.076774, 7e-06, 9e-06, 8.25e-06
